HexGIN,HexGIN,HexGIN,HexGIN,MLP,MLP,MLP,MLP,SAGE,SAGE,SAGE,SAGE
f1,precision,recall,rocauc,f1,precision,recall,rocauc,f1,precision,recall,rocauc
0.7928054642677307,0.7805908226966858,0.8334460979700089,0.8824896264076233,0.7334340834617614,0.716719468832016,0.7876955592632293,0.8160032415390015,0.7474097764492035,0.6911614799499511,0.8515433460474015,0.8201827692985535
0.8021988570690155,0.7556567490100861,0.8689217865467072,0.8867490887641907,0.736437201499939,0.7192625403404236,0.8520084619522095,0.8127075433731079,0.7578170895576477,0.6491279006004333,0.9281183779239655,0.8289436995983124
0.04894080649375462,0.08219201244407978,0.13077117312515268,0.03519034717446609,0.06703717593851033,0.08760854162468736,0.1615411581198635,0.05697867247762726,0.03404391044915652,0.08319768311732836,0.1418850556715093,0.031477044113929264
